r1,r2,commit,author_experience,MaxNestings,CountDeclFunction,Cyclomatics,CountLineCodes,CountStmtDecls,CountLineBlank_php,RatioCommentToCodes,bug,msg_size,nbr_insert_line_commit,nbr_deleted_line_commit,nbr_churn_file_commit,week_day,month_day,month,freq,pic
2.0.4,2.0.5,5f4d439a,1243,5,55,1,1358,130,281,0.08,1,10,1,1,1,2,25,9,1,1
2.0.4,2.0.5,65ce9a32,1243,4,32,1,188,49,48,0.01,1,4,8,7,1,2,25,9,0,0
2.0.4,2.0.5,6651c29d,52,7,38,1,878,44,97,0.13,1,10,1,1,1,6,13,10,0,0
2.0.4,2.0.5,668dd631,1251,4,0,43,195,0,52,0.02,0,8,6,8,2,5,28,9,0,0
2.0.4,2.0.5,6b08dcf4,24,4,0,26,151,0,22,0,1,11,8,5,1,4,4,10,0,0
2.0.4,2.0.5,6b4ffb78,1243,5,55,1,1358,130,281,0.08,1,10,1,1,1,2,25,9,0,0
2.0.4,2.0.5,6d48598e,20,3,0,29,254,0,42,0,0,9,1,1,1,4,4,10,0,0
2.0.4,2.0.5,6d8a449d,1243,6,20,2,855,62,165,0.34,1,8,1,1,1,2,25,9,0,0
2.0.4,2.0.5,7096084a,1269,3,0,9,179,0,36,0.06,1,6,1,2,1,4,4,10,0,0
2.0.4,2.0.5,719ffcb1,1243,7,38,1,865,43,96,0.13,1,12,1,1,1,2,25,9,0,0
2.0.4,2.0.5,731b0ba8,1243,0,0,1,118,0,23,0.09,0,3,0,3,1,2,25,9,0,0
2.0.4,2.0.5,763204f5,1270,3,0,9,179,0,36,0.06,1,13,1,1,1,4,4,10,0,0
2.0.4,2.0.5,7c209700,1243,0,0,1,4,0,3,0.25,0,7,1,1,1,2,25,9,0,0
2.0.4,2.0.5,7fbee066,72,0,0,1,4,0,3,0.25,1,16,1,1,1,6,27,10,0,0
2.0.4,2.0.5,822be1f7,0,5,26,1,414,37,125,0.09,1,11,2,2,1,2,2,10,0,0
2.0.4,2.0.5,85cb3060,19,3,32,4,839,48,341,0.12,1,9,2,1,1,4,4,10,0,0
2.0.4,2.0.5,8603907c,1270,3,19,1,271,36,102,0.04,0,6,0,5,1,4,4,10,0,0
2.0.4,2.0.5,8a46b9e8,63,5,154,2,1975,248,464,0.06,1,10,1,1,1,6,20,10,0,0
2.0.4,2.0.5,8bd0a19b,26,3,1,18,107,1,20,0.07,1,9,2,2,1,4,4,10,0,0
2.0.4,2.0.5,8cedbe99,19,2,0,3,96,0,5,0,0,10,1,1,1,4,4,10,0,0
2.0.4,2.0.5,906efe54,1243,4,16,2,260,36,59,0.18,1,8,1,1,1,2,25,9,1,1
2.0.4,2.0.5,907019e8,1243,3,9,1,131,13,37,0.05,1,7,10,9,1,2,25,9,10,1
2.0.4,2.0.5,95139cea,1243,5,26,1,414,37,125,0.09,1,10,3,0,1,2,25,9,0,0
2.0.4,2.0.5,96b3fea7,1243,3,0,29,254,0,42,0,0,2,2,0,1,2,25,9,0,0
2.0.4,2.0.5,992ae326,0,4,0,7,50,0,6,0,1,8,1,1,1,3,3,10,0,0
2.0.4,2.0.5,9e9f4de1,42,5,88,1,1185,141,293,0.07,1,8,30,28,2,4,11,10,1,1
2.0.4,2.0.5,9f74ddf1,1244,4,0,52,299,0,66,0.01,0,8,4,4,2,2,25,9,0,0
2.0.4,2.0.5,a0ebe5b7,1243,7,38,1,865,43,96,0.13,1,9,1,1,1,2,25,9,0,0
2.0.4,2.0.5,a4b370df,1243,1,12,13,252,16,65,0.07,0,3,1,2,2,2,25,9,0,0
2.0.4,2.0.5,a4f582c8,1243,5,19,10,471,33,88,0.07,1,6,368,51,9,2,25,9,4,1
2.0.4,2.0.5,a7050af4,31,5,17,1,138,19,26,0,1,13,2,2,1,4,4,10,0,0
2.0.4,2.0.5,a70ccb13,31,4,0,54,422,0,40,0.03,0,5,1,1,1,4,4,10,0,0
2.0.4,2.0.5,aa7af36a,1248,1,3,1,312,5,15,0.05,1,5,2,1,1,3,26,9,0,0
2.0.4,2.0.5,ab408f48,18,3,32,3,838,48,341,0.12,1,8,0,24,1,4,4,10,0,0
2.0.4,2.0.5,abcbe470,1243,3,25,10,467,41,107,0.03,0,5,166,21,10,2,25,9,48,1
2.0.4,2.0.5,b5b10e35,29,4,39,10,779,64,175,0.07,1,19,5,13,2,4,4,10,0,0
2.0.4,2.0.5,b745294b,1243,3,9,1,131,13,37,0.05,1,10,1,1,1,2,25,9,1,1
2.0.4,2.0.5,b793c730,1243,5,0,25,176,0,36,0.01,1,10,9,2,1,2,25,9,2,1
2.0.4,2.0.5,bd9c700f,42,6,79,2,1457,128,332,0.06,0,3,2,0,1,4,11,10,0,0
2.0.4,2.0.5,beece40a,18,4,56,1,733,92,157,0.08,1,8,1,1,1,4,4,10,0,0
2.0.4,2.0.5,c414f577,20,7,38,1,871,44,97,0.13,1,9,10,3,1,4,4,10,0,0
2.0.4,2.0.5,c943974c,18,4,56,1,733,92,157,0.08,0,7,0,2,1,4,4,10,0,0
2.0.4,2.0.5,cd8787c0,18,3,0,20,149,0,23,0,1,10,1,1,1,4,4,10,0,0
2.0.4,2.0.5,cfb0f495,1258,4,0,22,139,0,26,0,1,11,6,2,1,2,2,10,0,0
2.0.4,2.0.5,d0de38aa,39,5,26,1,417,37,125,0.09,1,13,3,0,1,3,10,10,0,0
2.0.4,2.0.5,d0e056c7,63,3,0,29,254,0,42,0,0,7,1,1,1,4,18,10,0,0
2.0.4,2.0.5,d27910b0,1288,0,0,0,0,0,0,0,0,1,0,0,0,6,27,10,0,0
2.0.4,2.0.5,e219fa96,24,3,0,39,180,0,47,0.01,1,11,5,5,2,4,4,10,0,0
2.0.4,2.0.5,e4070117,1243,6,22,1,709,35,117,0.13,0,8,15,1,1,2,25,9,0,0
2.0.4,2.0.5,e464b285,29,5,55,1,1362,130,281,0.08,1,9,1,1,1,4,4,10,0,0
2.0.4,2.0.5,e5352f12,1246,3,24,25,389,33,109,0.06,1,8,3,1,1,3,26,9,1,1
2.0.4,2.0.5,e5d44de1,0,4,14,1,352,21,56,0.02,1,11,1,1,1,3,3,10,0,0
2.0.4,2.0.5,e715b455,1243,4,56,1,734,92,158,0.08,0,5,3,1,1,2,25,9,3,1
2.0.4,2.0.5,f29014a1,1243,5,29,1,565,43,122,0.06,1,7,2,0,1,2,25,9,0,0
2.0.4,2.0.5,fbfe5360,60,0,0,1,4,0,3,0.25,0,12,1,1,1,3,17,10,0,0
2.0.4,2.0.5,fdb24480,18,5,55,1,1362,130,281,0.08,0,7,3,0,1,4,4,10,0,0
2.0.4,2.0.5,fde479b7,64,3,32,4,839,48,341,0.12,1,7,1,1,1,7,21,10,1,1
2.0.5,2.0.6,00c98cc5,88,5,154,2,1975,248,464,0.06,0,13,3,3,1,4,15,11,0,0
2.0.5,2.0.6,07d1b275,113,5,29,1,565,43,122,0.06,1,9,2,2,1,1,10,12,0,0
2.0.5,2.0.6,0c3ff477,1346,4,31,1,764,49,197,0.1,1,12,3,2,1,7,25,11,0,0
2.0.5,2.0.6,16f95812,1374,4,77,15,1096,124,250,0.05,0,4,2,2,2,6,1,12,0,0
2.0.5,2.0.6,1a3f75b4,102,4,31,1,767,49,198,0.1,1,9,2,0,1,2,4,12,0,0
2.0.5,2.0.6,1d58dcdc,131,2,1,14,80,1,21,0.07,0,11,15,8,1,6,5,1,0,0
2.0.5,2.0.6,22ad4345,88,5,154,2,1975,248,464,0.06,0,5,1,1,1,4,15,11,0,0
2.0.5,2.0.6,27da557d,88,3,0,41,231,0,45,0.07,0,9,20,7,5,4,15,11,0,0
2.0.5,2.0.6,3495490d,122,6,59,1,1174,86,216,0.1,0,4,18,18,2,5,21,12,0,0
2.0.5,2.0.6,440297d7,1321,4,13,15,249,26,69,0.1,0,2,6,7,2,1,19,11,0,0
2.0.5,2.0.6,44110661,1326,4,32,1,188,49,48,0.01,1,8,2,2,1,1,19,11,0,0
2.0.5,2.0.6,49cb0def,102,5,26,1,418,37,126,0.09,1,10,4,4,1,2,4,12,0,0
2.0.5,2.0.6,4aa6902a,1677,0,0,0,0,0,0,0,0,5,0,0,0,7,6,1,0,0
2.0.5,2.0.6,4c99f092,102,0,0,1,4,0,3,0.25,0,14,1,1,1,2,4,12,0,0
2.0.5,2.0.6,57ff8770,89,4,89,13,1182,140,286,0.06,1,5,6,3,2,4,22,11,0,0
2.0.5,2.0.6,6fd3caca,116,5,29,1,565,43,122,0.06,1,9,2,2,1,2,11,12,0,0
2.0.5,2.0.6,70902a4e,1407,7,39,1,883,45,99,0.13,0,5,6,4,1,6,22,12,0,0
2.0.5,2.0.6,709bdc5d,110,4,16,2,262,36,60,0.19,1,9,5,0,1,5,7,12,0,0
2.0.5,2.0.6,8ca9789e,1406,4,24,3,301,26,95,0.66,0,6,19,8,1,5,21,12,0,0
2.0.5,2.0.6,8f8cb400,1408,0,0,1,4,0,3,0.25,0,1,1,1,1,5,28,12,0,0
2.0.5,2.0.6,92a6143e,131,0,0,1,4,0,3,0.25,0,2,1,1,1,6,5,1,0,0
2.0.5,2.0.6,94bf4acf,131,7,23,1,553,28,64,0.09,1,19,4,3,1,6,5,1,0,0
2.0.5,2.0.6,988e4018,110,3,0,29,254,0,42,0,1,7,13,13,2,6,8,12,0,0
2.0.5,2.0.6,b1b79a5e,1411,5,47,1,810,68,128,0.1,1,10,15,11,2,3,2,1,0,0
2.0.5,2.0.6,b6f11d1a,1347,4,27,2,532,37,144,0.38,0,2,4,0,2,7,25,11,0,0
2.0.5,2.0.6,be708ef9,122,3,13,17,346,20,64,0.06,0,7,85,80,33,5,21,12,0,0
2.0.5,2.0.6,bf83dbd5,125,7,39,1,883,45,99,0.13,1,8,15,14,1,7,23,12,0,0
2.0.5,2.0.6,c699a495,90,4,0,30,194,0,27,0.02,1,14,4,4,1,7,25,11,0,0
2.0.5,2.0.6,d0cc33e9,1326,5,55,1,1362,130,281,0.08,0,21,5,5,1,1,19,11,0,0
2.0.5,2.0.6,d198bc8c,90,0,0,1,4,0,3,0.25,0,10,1,1,1,7,25,11,0,0
2.0.5,2.0.6,d308d88f,116,6,79,2,1468,128,333,0.06,0,8,1,3,1,1,10,12,0,0
2.0.5,2.0.6,e0bf2706,117,0,0,1,4,0,3,0.25,0,4,1,1,1,6,15,12,0,0
2.0.5,2.0.6,f5d26b30,1357,5,29,1,565,43,122,0.06,1,8,4,4,1,4,29,11,0,0
2.0.5,2.0.6,fbd8f67f,127,4,0,26,151,0,22,0,0,6,1,1,1,4,27,12,0,0
2.0.5,2.0.6,fd47a416,1358,4,11,1,189,24,33,0.79,0,6,4,2,1,5,30,11,0,0
2.0.6,2.0.7,0eb7d3c7,136,0,0,1,4,0,3,0.25,0,7,1,1,1,2,15,1,0,0
2.0.6,2.0.7,10e58f6e,132,0,0,1,4,0,3,0.25,0,4,1,1,1,7,6,1,0,0
2.0.6,2.0.7,1516281e,134,6,0,77,349,0,90,0.02,1,6,1,1,1,1,7,1,0,0
2.0.6,2.0.7,3f547289,134,4,3,31,162,4,48,0.15,1,27,16,12,1,1,7,1,0,0
2.0.6,2.0.7,6a11d0b7,136,5,154,2,1977,248,464,0.06,1,15,4,1,1,6,12,1,0,0
2.0.6,2.0.7,755316f3,134,6,0,77,349,0,90,0.02,1,14,12,5,1,1,7,1,0,0
2.0.6,2.0.7,8a367a16,134,0,0,1,4,0,3,0.25,0,5,1,1,1,4,10,1,0,0
2.0.6,2.0.7,8dd70353,136,5,154,2,1977,248,464,0.06,1,19,1,1,1,6,12,1,0,0
2.0.6,2.0.7,a2324a44,134,5,52,36,827,84,200,0.07,0,8,15,23,3,3,9,1,0,0
2.0.6,2.0.7,a98c1163,134,5,55,1,1363,130,281,0.08,1,8,2,1,1,4,10,1,0,0
2.0.6,2.0.7,b31237de,1445,0,0,0,0,0,0,0,0,2,0,0,0,2,15,1,0,0
2.0.6,2.0.7,be3db885,1440,0,0,1,4,0,3,0.25,0,1,1,1,1,1,14,1,0,0
2.0.6,2.0.7,c54fd7a2,132,5,154,2,1974,248,464,0.06,1,9,3,3,1,7,6,1,0,0
2.0.6,2.0.7,e4851992,1425,5,0,45,676,0,43,0.01,1,7,1,1,1,3,9,1,0,0
2.0.6,2.0.7,f43a8d75,1435,4,3,30,162,4,47,0.14,0,9,3,1,1,5,11,1,0,0
2.0.7,2.0.8,093275f1,1483,5,154,2,1978,248,464,0.06,1,9,2,1,1,1,21,1,0,0
2.0.7,2.0.8,292f9e9c,157,5,55,1,1371,130,282,0.08,1,12,9,1,1,3,30,1,0,0
2.0.7,2.0.8,3166adc9,161,0,0,1,4,0,3,0.25,0,4,1,1,1,2,5,2,0,0
2.0.7,2.0.8,33ac749c,157,0,0,0,0,0,0,0,1,7,0,0,3,3,30,1,0,0
2.0.7,2.0.8,46bce62d,157,3,0,29,253,0,42,0,1,7,0,1,1,3,30,1,0,0
2.0.7,2.0.8,51703a7b,144,3,1,14,154,1,25,0,1,13,1,1,1,3,23,1,0,0
2.0.7,2.0.8,55a996f2,157,4,22,1,308,44,78,0.12,1,12,23,0,2,3,30,1,0,0
2.0.7,2.0.8,633b4090,1509,0,0,1,4,0,3,0.25,0,1,1,1,1,5,1,2,0,0
2.0.7,2.0.8,7975ea9c,157,0,0,0,0,0,0,0,1,6,1,1,1,3,30,1,0,0
2.0.7,2.0.8,7a3dce51,157,4,0,14,110,0,22,0.1,1,7,1,1,1,3,30,1,0,0
2.0.7,2.0.8,817335ed,1498,5,55,1,1365,130,281,0.08,0,6,2,0,1,1,28,1,0,0
2.0.7,2.0.8,81bf2a7a,1498,5,154,2,1985,248,468,0.06,0,5,12,0,1,1,28,1,0,0
2.0.7,2.0.8,8cc590ea,157,5,0,25,176,0,36,0.01,1,6,1,1,1,3,30,1,0,0
2.0.7,2.0.8,9aea5328,157,4,0,54,423,0,40,0.03,1,9,3,2,1,3,30,1,0,0
2.0.7,2.0.8,a30e0211,157,5,34,1,611,57,126,0.22,1,8,2,4,1,3,30,1,0,0
2.0.7,2.0.8,d42b3c19,144,0,0,1,4,0,3,0.25,0,7,1,1,1,3,23,1,0,0
2.0.7,2.0.8,e146416b,161,0,0,0,0,0,0,0,0,2,0,0,0,2,5,2,0,0
2.0.7,2.1,00326bd9,1272,3,15,19,372,22,79,0.14,0,6,295,321,5,4,4,10,0,0
2.0.7,2.1,00b5713e,1042,2,0,35,149,0,46,0.01,0,5,2,16,1,3,4,7,0,0
2.0.7,2.1,010379dd,110,5,43,1,1089,71,272,0.08,0,6,21,13,1,5,7,12,0,0
2.0.7,2.1,01949a79,1234,4,16,3,264,36,61,0.18,1,11,3,0,1,6,22,9,0,0
2.0.7,2.1,01ed3b30,1029,3,15,1,159,31,24,0.38,1,7,1,1,1,3,27,6,0,0
2.0.7,2.1,021e19ef,1392,3,0,23,213,0,41,0,1,7,13,13,2,5,7,12,0,0
2.0.7,2.1,02ad124b,1186,3,19,1,312,38,88,0.05,0,17,4,6,3,6,1,9,0,0
2.0.7,2.1,033c07e8,1107,2,4,1,347,6,21,0.05,1,8,1,1,1,2,7,8,0,0
2.0.7,2.1,0409c867,1467,6,89,2,1720,151,379,0.06,1,7,1,1,1,4,17,1,0,0
2.0.7,2.1,040a9591,1478,4,15,1,177,31,24,0.34,0,7,1,2,2,6,19,1,0,0
2.0.7,2.1,04125765,883,6,81,2,1573,135,336,0.06,1,10,7,3,1,3,4,4,0,0
2.0.7,2.1,042c574e,1440,0,0,1,3,0,0,0.33,0,2,2,2,2,1,14,1,0,0
2.0.7,2.1,0497d716,872,3,4,24,194,9,35,0.03,0,6,17,12,5,1,2,4,0,0
2.0.7,2.1,04b742e0,1351,1,0,3,172,0,12,0,1,11,1,1,1,3,28,11,0,0
2.0.7,2.1,04f357b4,1087,2,5,19,179,11,13,0.13,1,7,25,21,3,3,25,7,0,0
2.0.7,2.1,0525d982,1685,0,0,1,4,0,3,0.25,0,4,1,1,1,2,22,1,0,0
2.0.7,2.1,05381daf,1069,4,9,1,169,16,37,0.08,0,8,9,2,1,3,11,7,0,0
2.0.7,2.1,054c2588,17,6,37,1,531,71,136,0.1,0,7,3,0,1,4,4,10,0,0
2.0.7,2.1,0559786a,1073,3,21,1,335,39,117,0.06,1,7,2,2,1,2,17,7,0,0
2.0.7,2.1,055eefb1,1083,6,20,2,855,62,165,0.34,1,7,11,9,1,1,23,7,0,0
2.0.7,2.1,0585475e,973,3,28,1,561,43,183,0.23,0,6,26,18,4,3,6,6,0,0
2.0.7,2.1,05c6094a,1682,5,40,1,827,58,151,0.05,1,11,4,0,1,1,7,1,0,0
2.0.7,2.1,05cc3b7b,956,6,20,1,694,33,110,0.13,0,3,6,6,1,4,31,5,0,0
2.0.7,2.1,06ddf05e,1626,0,0,0,0,0,0,0,0,12,2,0,1,7,23,9,0,0
2.0.7,2.1,07126127,1643,2,2,15,160,5,30,0.02,0,14,802,877,35,7,18,11,0,0
2.0.7,2.1,078c5377,861,7,122,2,1782,188,381,0.07,0,10,1,1,1,5,30,3,0,0
2.0.7,2.1,07a02852,1231,6,47,1,914,114,202,0.06,1,13,45,2,1,5,21,9,0,0
2.0.7,2.1,07bedef0,1334,4,0,14,109,0,22,0.09,0,12,3,3,1,2,20,11,0,0
2.0.7,2.1,089a4da3,1666,3,15,1,166,31,24,0.36,0,28,10,5,6,6,1,12,0,0
2.0.7,2.1,089d98d0,1645,3,0,13,90,0,14,0.01,0,7,88,58,2,7,18,11,0,0
2.0.7,2.1,0947d740,1270,3,24,25,392,33,108,0.06,1,6,2,2,1,4,4,10,0,0
2.0.7,2.1,0957f9a0,1621,6,87,2,1636,150,353,0.06,0,6,1,0,1,2,11,9,0,0
2.0.7,2.1,09f48489,1174,4,33,1,214,50,52,0.01,1,8,29,2,1,4,30,8,0,0
2.0.7,2.1,0a6e2b78,1670,1,0,9,52,0,16,0.15,0,5,1,1,1,7,2,12,0,0
2.0.7,2.1,0a926ab2,1317,5,43,8,866,74,190,0.06,0,9,18,11,2,7,18,11,0,0
2.0.7,2.1,0aa19529,110,3,12,3,214,18,56,0.07,0,6,216,185,5,5,7,12,0,0
2.0.7,2.1,0ad0948a,1066,4,9,1,160,16,36,0.09,0,10,9,9,1,3,11,7,0,0
2.0.7,2.1,0b0c6b3f,72,4,10,1,321,24,48,0.01,1,16,3,3,1,6,27,10,0,0
2.0.7,2.1,0bb0a609,1471,0,0,1,26,0,3,0.03,0,2,4,4,2,5,18,1,0,0
2.0.7,2.1,0bc3bd75,1131,1,7,1,135,15,22,0.2,1,8,7,3,3,4,16,8,0,0
2.0.7,2.1,0bc5aae7,784,0,0,0,0,0,0,0,1,8,32,16,2,6,24,2,0,0
2.0.7,2.1,0bcce8aa,1370,4,2,69,253,2,16,0.02,0,10,2,2,1,6,1,12,0,0
2.0.7,2.1,0c110bc3,793,7,151,2,1939,246,448,0.06,1,6,1,1,1,3,28,2,0,0
2.0.7,2.1,0c12548e,65,6,87,2,1664,150,366,0.06,0,19,9,7,1,1,22,10,0,0
2.0.7,2.1,0cda0d89,777,2,0,17,142,0,25,0,1,7,2,2,2,2,20,2,0,0
2.0.7,2.1,0d429d46,1661,5,0,47,258,0,46,0.03,1,6,2,2,1,4,29,11,0,0
2.0.7,2.1,0ddaaf59,1130,4,28,13,612,49,130,0.14,1,4,65,30,3,3,15,8,0,0
2.0.7,2.1,0dedf495,1197,5,34,1,640,48,133,0.06,1,7,2,0,1,5,7,9,0,0
2.0.7,2.1,0dfaeadb,1422,4,0,23,174,0,28,0.02,1,7,1,1,1,2,8,1,0,0
2.0.7,2.1,0e8625e0,887,0,0,0,0,0,0,0,1,15,1,0,1,5,6,4,0,0
2.0.7,2.1,0ead5984,1111,0,0,0,0,0,0,0,1,7,11,11,4,5,10,8,0,0
2.0.7,2.1,0eeccc10,1213,3,0,15,70,0,34,0.03,0,5,2,0,1,2,11,9,0,0
2.0.7,2.1,0f14c31f,767,5,0,44,669,0,41,0.01,1,10,2,2,1,6,17,2,0,0
2.0.7,2.1,0f5dc0f0,968,4,3,30,166,4,46,0.13,1,4,2,1,1,1,4,6,0,0
2.0.7,2.1,0f70c127,1069,4,9,1,163,16,36,0.09,0,4,4,1,1,3,11,7,0,0
2.0.7,2.1,0f7bb42a,1203,4,33,16,559,48,113,0.09,0,6,12,16,2,5,7,9,0,0
2.0.7,2.1,0fd28b6d,67,4,31,5,653,51,137,0.03,0,13,21,15,4,3,24,10,0,0
2.0.7,2.1,1001b4c5,72,6,47,1,909,114,203,0.06,1,15,18,21,1,6,27,10,0,0
2.0.7,2.1,10082821,919,4,0,13,78,0,16,0.21,1,10,7,6,1,3,2,5,0,0
2.0.7,2.1,10185eca,1617,4,9,55,428,24,77,0.02,0,5,4,4,1,5,6,7,0,0
2.0.7,2.1,102885eb,1340,1,7,1,200,15,24,0.18,1,7,6,5,2,3,21,11,0,0
2.0.7,2.1,102b85a9,1601,4,8,1,153,11,34,0.05,0,3,192,0,1,5,18,5,0,0
2.0.7,2.1,1034767a,1011,3,11,8,223,18,49,0.1,0,1,54,28,6,5,22,6,0,0
2.0.7,2.1,10656f2e,956,6,21,1,697,35,111,0.13,0,3,0,2,1,4,31,5,0,0
2.0.7,2.1,1097f574,1661,0,0,0,0,0,0,0,1,7,0,1,1,5,30,11,0,0
2.0.7,2.1,112f50f0,1099,4,0,31,219,0,37,0.04,0,2,1,1,1,6,28,7,0,0
2.0.7,2.1,11704456,995,2,38,1,313,61,58,0.03,1,10,2,1,1,5,15,6,0,0
2.0.7,2.1,11815332,952,4,24,1,330,49,91,0.05,0,3,1,1,1,4,31,5,0,0
2.0.7,2.1,11e556e7,1152,6,38,1,529,75,140,0.1,0,7,29,5,1,3,29,8,0,0
2.0.7,2.1,1218d77f,1375,0,0,1,14,0,0,0,1,8,1,1,1,1,3,12,0,0
2.0.7,2.1,12a455c3,29,2,1,4,160,2,17,0.12,1,13,14,6,3,4,4,10,0,0
2.0.7,2.1,12c65833,1279,3,31,1,721,57,140,0.02,1,7,105,67,5,7,7,10,0,0
2.0.7,2.1,12ecc1f5,1392,2,0,36,164,0,49,0.01,1,8,1,1,1,5,7,12,0,0
2.0.7,2.1,132569c3,1463,2,3,3,107,7,17,0.21,0,4,4095,4095,28,3,16,1,0,0
2.0.7,2.1,13c428a9,1403,3,0,15,70,0,34,0.01,1,8,0,1,1,4,13,12,0,0
2.0.7,2.1,13d05538,104,0,0,0,0,0,0,0,1,7,1,1,1,3,5,12,0,0
2.0.7,2.1,13eb3fbb,1258,3,0,18,160,0,25,0.01,1,12,5,5,5,2,2,10,0,0
2.0.7,2.1,14abe718,1042,3,0,20,149,0,22,0,0,2,1,2,1,3,4,7,0,0
2.0.7,2.1,14ece75d,825,2,2,8,112,2,31,0.29,1,11,22,5,1,2,6,3,0,0
2.0.7,2.1,150bb1dc,815,3,17,1,269,23,64,0.35,0,3,59,25,3,6,3,3,0,0
2.0.7,2.1,15248a59,896,4,23,1,400,41,91,0.05,0,18,1,1,1,7,15,4,0,0
2.0.7,2.1,15354bef,1481,3,13,3,391,24,95,0.21,0,11,4,2,2,6,19,1,0,0
2.0.7,2.1,157786ec,1617,3,9,13,289,15,57,0.03,0,2,73,34,9,5,6,7,0,0
2.0.7,2.1,15b1452d,1079,4,39,1,998,67,255,0.08,0,12,22,18,1,7,22,7,0,0
2.0.7,2.1,16228c3d,942,6,36,1,510,72,134,0.1,0,6,5,0,1,2,22,5,0,0
2.0.7,2.1,162dcec9,1666,7,41,1,901,48,102,0.13,1,6,10,8,1,5,30,11,0,0
2.0.7,2.1,1668b671,1357,4,16,3,236,36,50,0.38,1,9,62,29,1,5,30,11,0,0
2.0.7,2.1,169842a7,861,4,21,1,289,42,74,0.12,1,3,51,0,1,5,30,3,0,0
2.0.7,2.1,16998c6b,89,3,46,13,686,67,151,0.07,1,5,4,3,2,4,22,11,0,0
2.0.7,2.1,172bfb80,1321,4,4,36,193,6,49,0.12,1,17,1,1,1,1,19,11,0,0
2.0.7,2.1,175bfff2,24,7,40,1,894,47,100,0.13,1,12,3,1,1,4,4,10,0,0
2.0.7,2.1,175dd7bc,1383,5,40,1,1059,68,261,0.07,0,14,6,16,1,3,5,12,0,0
2.0.7,2.1,17b47c6f,744,2,0,14,70,0,2,0,1,15,2,1,1,1,12,2,0,0
2.0.7,2.1,181119bd,982,3,9,1,92,9,18,0.03,1,8,8,2,1,7,10,6,0,0
2.0.7,2.1,182bc141,1147,4,31,1,371,59,73,0.11,0,14,17,7,1,5,24,8,0,0
2.0.7,2.1,1872907f,1440,0,0,1,3,0,0,0.33,0,1,1,1,1,7,13,1,0,0
2.0.7,2.1,1877fbb8,102,5,23,1,336,32,104,0.1,1,10,4,4,1,2,4,12,0,0
2.0.7,2.1,189f061c,1461,0,0,1,246,0,25,0,0,4,1,1,1,3,16,1,0,0
2.0.7,2.1,18db892b,812,6,55,1,1343,131,281,0.08,1,12,1,1,1,6,3,3,0,0
2.0.7,2.1,1905a747,1366,4,2,69,253,2,16,0.01,1,11,4,1,1,6,1,12,0,0
2.0.7,2.1,19778636,1296,6,47,1,908,113,202,0.06,0,7,3,5,1,3,7,11,0,0
2.0.7,2.1,19801dc2,113,5,40,1,823,58,151,0.05,1,9,2,2,1,1,10,12,0,0
2.0.7,2.1,19942073,1298,5,35,1,661,78,147,0.06,0,13,10,3,2,4,8,11,0,0
2.0.7,2.1,199618e3,907,4,0,29,216,0,36,0.04,0,14,3,3,1,5,20,4,0,0
2.0.7,2.1,19ea5fb7,968,3,8,8,194,14,58,0.17,1,4,136,126,4,2,5,6,0,0
2.0.7,2.1,1a9df1c2,1133,1,7,1,137,15,22,0.2,1,9,5,1,2,4,16,8,0,0
2.0.7,2.1,1b1b5bfe,18,4,26,1,593,45,135,0.14,1,8,1,1,1,4,4,10,0,0
2.0.7,2.1,1b5577f8,1265,5,23,1,332,32,99,0.1,0,7,1,1,1,3,3,10,0,0
2.0.7,2.1,1b9c2ead,1392,5,43,1,1089,71,271,0.07,0,5,2,2,1,5,7,12,0,0
2.0.7,2.1,1bdf7fb2,907,4,0,30,218,0,37,0.04,0,9,3,0,1,5,20,4,0,0
2.0.7,2.1,1c04e53d,1158,0,0,0,0,0,0,0,0,2,6,1,1,4,30,8,0,0
2.0.7,2.1,1c1b7a2d,1387,0,0,1,139,0,20,0,1,10,30,9,1,4,6,12,0,0
2.0.7,2.1,1c45b9c4,1422,0,0,0,0,0,0,0,1,6,4,2,1,3,9,1,0,0
2.0.7,2.1,1c9f6b48,31,5,18,1,141,20,27,0,1,13,2,2,1,4,4,10,0,0
2.0.7,2.1,1cdc6a5c,995,3,0,7,43,0,7,0.02,0,2,28,39,1,5,15,6,0,0
2.0.7,2.1,1d0af8cb,1126,6,45,1,860,110,194,0.06,1,11,4,0,1,3,15,8,0,0
2.0.7,2.1,1d49d037,767,4,26,9,543,43,119,0.1,1,5,80,17,3,6,17,2,0,0
2.0.7,2.1,1d8d1802,1304,6,47,1,905,114,201,0.06,1,12,2,0,1,7,11,11,0,0
2.0.7,2.1,1de4321d,786,4,0,21,99,0,17,0.03,1,7,5,5,2,2,27,2,0,0
2.0.7,2.1,1dff136d,948,2,9,1,192,17,60,0.07,0,4,54,2,3,6,26,5,0,0
2.0.7,2.1,1e019126,1482,0,0,1,4,0,3,0.25,0,1,1,1,1,7,20,1,0,0
2.0.7,2.1,1e367552,1088,6,36,1,511,72,134,0.1,1,7,3,3,1,4,26,7,0,0
2.0.7,2.1,1edfe71d,1003,6,81,2,1576,135,339,0.06,1,8,2,1,1,2,19,6,0,0
2.0.7,2.1,1f07084f,1605,0,0,1,4,0,3,0.25,1,16,0,1,1,7,17,6,0,0
2.0.7,2.1,1fb3390c,863,5,12,26,421,14,60,0.06,1,10,9,25,3,6,31,3,0,0
